Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
1381,25.48,15.3,8.26,49.04,20.51
1382,21.27,16.26,8.04,45.57,21
1383,23.69,16.14,8.25,48.07,20.95
1384,23.53,15.84,8.32,47.69,21.58
1385,23.42,15.73,8.16,47.31,20.48
1386,22.44,15.43,8.15,46.02,22.24
1387,21.93,15.49,8.14,45.57,21.25
1388,26.26,15.5,8.26,50.01,22.66
1389,22.9,16,8.18,47.07,22.06
1390,28.42,15.6,8.24,52.26,20.84
1391,24.28,16.29,8.07,48.64,20.16
1392,23.9,15.66,8.24,47.81,20.1
1393,22.08,16.35,8.2,46.63,21.79
1394,26.16,15.14,8.22,49.53,21.36
1395,20.62,16.04,8.11,44.77,21.24
1396,22.98,16.37,8.13,47.47,20.28
1397,23.33,16.15,8.25,47.73,21.14
1398,19.89,15.78,8.16,43.83,20.03
1399,25.26,15.94,8.09,49.29,22.98
1400,22.23,15.76,8.16,46.15,20.77
1401,24.26,15.86,8.29,48.41,21.11
1402,25.44,16.31,8.25,50,20.95
1403,22.64,15.38,8.16,46.17,20.46
1404,21.94,15.83,8.13,45.89,19.6
1405,25.74,16.57,8.25,50.56,23.44
1406,25.25,15.49,8.23,48.97,21.07
1407,23.08,16.03,8.19,47.3,21.26
1408,25.18,15.84,8.23,49.26,20.69
1409,18.33,16.12,8.08,42.53,21.07
1410,23.6,15.71,8.2,47.51,21.44
1411,25.34,16.05,8.21,49.61,20.47
1412,21.8,16.32,8.21,46.32,20.84
1413,25.47,16.19,8.17,49.83,20.68
1414,22.89,16.98,8.24,48.11,21.08
1415,24.29,15.59,8.2,48.08,21.57
1416,21.19,16.38,8.18,45.74,21.31
1417,28.07,15.75,8.29,52.11,21.31
1418,23.07,16.66,8.22,47.94,21.3
1419,20.34,16.18,8.16,44.68,23.03
1420,25.73,16.43,8.21,50.37,19.51
1421,22.87,16.01,8.18,47.06,20.74
1422,24.41,15.63,8.27,48.31,22.13
1423,22.07,14.98,8.04,45.08,22.03
1424,24.39,15.92,8.31,48.63,19.87
1425,24.28,15.76,8.21,48.25,22.84
1426,27.32,15.94,8.24,51.51,20.85
1427,22.07,15.66,8.13,45.86,21.1
1428,25.67,14.82,8.28,48.76,21.59
1429,23.44,15.63,8.18,47.25,21.47
1430,22.48,15.71,8.18,46.37,20.53
1431,24.06,15.44,8.19,47.69,20.88
1432,27.95,15.93,8.23,52.11,20.74
1433,24.49,16.52,8.21,49.23,22.75
1434,25.92,16.37,8.34,50.63,21.57
1435,23.87,16.33,8.2,48.4,20.63
1436,25.06,16.26,8.24,49.56,20.75
1437,20.96,16.31,8.13,45.4,21.12
1438,23.82,15.92,8.18,47.91,20.73
1439,23.35,15.88,8.15,47.39,21.1
1440,25.79,15.81,8.27,49.87,20.92
1441,23.57,15.82,8.17,47.56,20.73
1442,22.99,16.15,8.14,47.29,21.03
1443,25.74,16.35,8.25,50.34,20.43
1444,24.79,15.38,8.28,48.45,20.93
1445,24,16.22,8.27,48.49,21.18
1446,23.1,16.39,8.29,47.78,20.94
1447,22.5,16.39,8.18,47.07,21.46
1448,24.41,16.05,8.29,48.74,22.69
1449,21.73,15.28,8.06,45.07,22.04
1450,20,15.66,8.21,43.87,19.92
1451,22.02,15.69,8.13,45.84,20.94
1452,27.85,15.87,8.32,52.04,22.16
1453,25,15.98,8.32,49.29,21.47
1454,24.91,15.95,8.31,49.17,21.63
1455,21.9,16.02,8.14,46.06,18.88
1456,21.39,15.83,8.12,45.35,19.6
1457,19.72,16.17,8.07,43.97,20.97
1458,20.71,16.02,8.17,44.9,20.87
1459,23.48,15.57,8.16,47.22,20.68
1460,28.81,15.68,8.27,52.76,21.57
1461,24.5,16.26,8.25,49.02,19.16
1462,22.97,16.55,8.24,47.76,21.94
1463,22.94,15.93,8.21,47.08,22.29
1464,22,15.95,8.15,46.11,21.05
1465,24.51,16.65,8.26,49.41,21.23
1466,23.92,15.61,8.25,47.78,21.54
1467,24.44,15.8,8.25,48.49,22.66
1468,24.56,16.1,8.26,48.91,21.43
1469,21.32,16.45,8.16,45.92,21.59
1470,18.63,15.86,8.09,42.57,20.79
1471,24.11,16,8.28,48.39,21.11
1472,21.61,15.44,8.13,45.18,21.51
1473,23,15.99,8.2,47.19,20.28
1474,24,15.44,8.21,47.65,19.68
1475,21.96,15.01,8.2,45.16,20.58
1476,20.24,16.54,8.18,44.96,22.5
1477,24.06,15.49,8.16,47.72,21.85
1478,24.83,15.69,8.2,48.72,21.29
1479,26.19,16.47,8.31,50.97,20.46
1480,22.67,15.09,8.15,45.91,21.39
1481,22.58,16.64,8.22,47.43,22.18
1482,21.72,16.2,8.12,46.05,21.73
1483,21.37,16.66,8.17,46.21,20.97
1484,22.5,16.39,8.18,47.08,22.69
1485,24.17,16.08,8.25,48.5,20.96
1486,23.57,16.46,8.18,48.21,22.04
1487,21.45,15.67,8.09,45.21,18.85
1488,24.13,16.43,8.2,48.76,19.71
1489,24.35,15.8,8.2,48.35,19.71
1490,24.35,16.3,8.33,48.99,20.67
1491,22.54,15.96,8.18,46.69,21.37
1492,25.28,15.91,8.28,49.47,20.35
1493,21.7,16.05,8.14,45.89,20.99
1494,20.42,16.42,8.06,44.9,20.27
1495,20.9,16.62,8.16,45.68,21.17
1496,23.96,16.06,8.26,48.28,20.52
1497,24.23,16.16,8.21,48.6,20.11
1498,23.36,15.27,8.14,46.77,23.3
1499,22.86,16,8.19,47.06,21.74
1500,20.05,15.46,8.18,43.69,19.38
1501,22.46,15.92,8.17,46.55,22.72
1502,25.87,15.93,8.32,50.12,21.06
1503,24.05,15.92,8.24,48.22,22.02
1504,19.94,15.9,8.2,44.05,21.64
1505,21.26,16.01,8.12,45.39,21.14
1506,25.03,16.05,8.15,49.23,20.95
1507,24.99,16.09,8.28,49.37,21.87
1508,19.98,15.71,8.15,43.84,21.01
1509,23.16,16.09,8.14,47.39,22.05
1510,22.44,16.1,8.18,46.72,22.42
1511,21.3,16.33,8.3,45.93,22.55
1512,24.16,15.38,8.22,47.76,22.02
1513,23.69,16.06,8.17,47.92,21.64
1514,21.1,15.9,8.16,45.17,21.18
1515,20.56,16.57,8.14,45.27,20.63
1516,21.04,15.6,8.18,44.83,20.21
1517,24.33,15.4,8.16,47.9,22.24
1518,24.93,16.29,8.19,49.41,21.13
1519,20.61,15.53,8.14,44.28,20.76
1520,23.74,15.55,8.22,47.51,21.28
1521,22.54,16.15,8.17,46.86,20.32
1522,25.09,15.56,8.25,48.9,22.26
1523,25.86,16.11,8.25,50.22,21.58
1524,26.53,15.61,8.26,50.39,20.88
1525,24.48,16.19,8.23,48.9,22.92
1526,24.55,15.9,8.31,48.76,20.12
1527,20.65,16.05,8.05,44.76,19.96
1528,23.64,15.65,8.25,47.54,19.91
1529,21.79,15.99,8.24,46.02,22.8
1530,22.62,16.08,8.23,46.93,22.87
1531,20.11,16.32,8.02,44.44,20.1
1532,21.7,15.62,8.21,45.53,21.99
1533,24.11,15.56,8.21,47.87,21.76
1534,23.45,15.83,8.19,47.47,21.25
1535,21.36,15.87,8.17,45.39,22.05
1536,19.79,15.08,8.12,43,20.35
1537,24.01,16.12,8.31,48.44,19.69
1538,23.63,15.69,8.22,47.54,20.74
1539,23.09,16.34,8.21,47.65,19.93
1540,24.62,16.71,8.21,49.54,20.35
1541,21.02,16.2,8.15,45.37,21.35
1542,24.32,15.69,8.21,48.22,21.12
1543,24.42,15.93,8.26,48.61,21.21
1544,26.16,15.68,8.29,50.14,21.23
1545,24.16,16.18,8.25,48.58,20.93
1546,24.94,16.29,8.2,49.43,21.44
1547,26.54,16.02,8.33,50.88,22.15
1548,21.25,16.32,8.14,45.71,19.99
1549,24.5,15.25,8.2,47.96,21.75
1550,23.08,16.31,8.15,47.54,23.37
1551,23.48,16.3,8.21,47.99,21.82
1552,20.48,15.77,8.08,44.32,21.84
1553,23.23,16.99,8.29,48.51,20.71
1554,22.2,16.53,8.17,46.9,21.92
1555,24.44,16.23,8.31,48.98,20.83
1556,24.54,15.56,8.19,48.28,20.81
1557,22.69,15.3,8.12,46.11,22.02
1558,27.49,16.26,8.26,52,20.42
1559,25.49,16.32,8.39,50.2,20.46
1560,20.27,15.54,8.09,43.9,20.94
1561,25.54,16.01,8.29,49.84,22.48
1562,23.62,15.76,8.22,47.6,22.15
1563,22.62,15.42,8.2,46.24,20.92
1564,25.38,15.46,8.2,49.04,22.17
1565,21.89,16.36,8.19,46.44,21.52
1566,23.4,16.25,8.19,47.84,19.6
1567,18.62,16.67,8.1,43.39,21.84
1568,21.09,15.69,8.03,44.81,21.23
1569,20.63,16.03,8.2,44.85,19.2
1570,22.59,15.77,8.03,46.39,21.74
1571,20.42,16.13,8.12,44.67,20.81
1572,25.25,15.74,8.23,49.22,20.89
1573,24.29,15.91,8.2,48.4,20.36
1574,24.93,16.17,8.26,49.36,22.03
1575,22.78,15.82,8.16,46.76,22.18
1576,26.66,16.04,8.35,51.06,20
1577,24.41,15.34,8.24,47.99,19.29
1578,29.09,16.03,8.3,53.41,21.21
1579,24.8,15.95,8.21,48.96,23.13
1580,25.99,15.86,8.31,50.16,19.79
1581,20.33,15.73,8.19,44.26,21.24
1582,24.59,15.67,8.27,48.53,21.91
1583,25.45,15.85,8.29,49.59,21.41
1584,24.71,16.28,8.21,49.19,22.2
1585,22.07,15.89,8.2,46.16,21.25
1586,23.95,16.02,8.2,48.18,19.26
1587,22.65,16.29,8.15,47.09,21.54
1588,22.96,16.12,8.19,47.26,22.51
1589,23.6,16.16,8.23,47.99,20.98
1590,25.7,16.11,8.21,50.02,22.06
1591,24.09,16.07,8.13,48.28,22.05
1592,21.27,15.67,8.22,45.16,21.12
1593,24.47,16.34,8.26,49.07,20.89
1594,20.74,16.72,8.18,45.64,20.12
1595,22.16,15.69,8.03,45.89,21
1596,23.63,16.75,8.17,48.54,22.36
1597,25.87,16.06,8.33,50.26,20.22
1598,26.6,15.55,8.31,50.46,20.69
1599,23.86,16.21,8.2,48.26,20.26
1600,26.26,16.19,8.23,50.69,20.47
1601,24.39,16.44,8.2,49.03,23.37
1602,18.66,15.39,8.08,42.13,20.9
1603,24.79,15.91,8.25,48.95,20.8
1604,20.6,16.16,8.17,44.93,20.76
1605,24.88,16.41,8.3,49.59,20.11
1606,22.95,15.82,8.22,46.99,20.76
1607,21.55,15.56,8.16,45.27,20.79
1608,26.08,15.59,8.28,49.95,22.75
1609,24.7,16.2,8.3,49.19,22.47
1610,25.77,15.32,8.3,49.39,21.68
1611,21.86,16.05,8.21,46.12,21.63
1612,23.88,15.94,8.21,48.03,20.7
1613,22.79,16.3,8.15,47.24,21.12
1614,23.36,15.49,8.19,47.04,19.71
1615,26.08,15.76,8.26,50.1,21.27
1616,22.62,15.94,8.13,46.69,20.22
1617,20.42,15.56,8.1,44.09,20.07
1618,21.49,15.51,8.13,45.13,20
1619,23.87,15.59,8.18,47.65,22.02
1620,23.2,16.64,8.25,48.08,22.74
1621,23.6,15.69,8.22,47.51,20.64
1622,21.87,14.92,8.22,45.01,20.8
1623,27.8,14.93,8.3,51.03,21.98
1624,23.11,15.93,8.19,47.23,22.14
1625,23.36,16.31,8.2,47.88,20.76
1626,22.96,16.18,8.13,47.28,21.56
1627,21.43,16.01,8.2,45.65,22.2
1628,25.68,16.39,8.23,50.3,20.8
1629,21.83,15.79,8.19,45.81,20.68
1630,26.52,16.12,8.25,50.9,21.76
1631,21.83,15.39,8.16,45.38,21.39
1632,24.02,16.56,8.29,48.87,20.23
1633,25.4,15.88,8.29,49.57,21.98
1634,24.38,15.8,8.26,48.44,22.03
1635,21.65,15.81,8.14,45.6,21.4
1636,23.48,16.24,8.22,47.94,21.52
1637,21.54,15.86,8.13,45.53,21
1638,23.6,15.49,8.18,47.28,21.59
1639,24.17,16.07,8.21,48.45,19.93
1640,23.49,15.77,8.23,47.49,22.3
1641,21.36,15.7,8.08,45.14,21.2
1642,21.75,15.68,8.13,45.56,21.01
1643,23.71,15.56,8.18,47.45,22.02
1644,20.11,16.84,8.09,45.04,20.81
1645,26.68,15.97,8.28,50.93,20.38
1646,27.27,15.65,8.31,51.22,19.56
1647,20.91,15.86,8.21,44.98,21.08
1648,27.66,15.8,8.25,51.72,21.71
1649,21.53,14.88,8.18,44.6,20.97
1650,20.75,15.45,8.11,44.31,20.07
1651,22.66,15.65,8.11,46.42,21.93
1652,24.28,15.77,8.24,48.28,19.34
1653,22.06,15.74,8.14,45.94,24.04
1654,20.49,16.1,8.17,44.76,22.28
1655,24.44,16.47,8.22,49.13,22.27
1656,22.2,15.89,8.17,46.26,20.22
1657,24.56,16.01,8.23,48.81,19.94
1658,22.01,16.59,8.14,46.75,23.2
1659,22.37,16.11,8.12,46.6,22.48
1660,22.2,16.18,8.2,46.59,20.87
1661,22.68,16.23,8.18,47.08,20.02
1662,25.03,15.36,8.23,48.62,21.71
1663,23.02,16.21,8.19,47.42,21.62
1664,28.91,15.84,8.41,53.16,21.95
1665,27.77,16.06,8.37,52.2,22.19
1666,23.32,16.17,8.25,47.73,20.29
1667,19.25,16.1,8.12,43.47,21.33
1668,21.89,16.01,8.13,46.04,21.64
1669,28.49,16.1,8.36,52.95,21.92
1670,23.56,15.8,8.13,47.5,22
1671,23.52,16.37,8.23,48.12,20.8
1672,20.07,16.08,8.13,44.27,20.39
1673,23.72,15.57,8.22,47.52,20.77
1674,22.51,15.37,8.16,46.04,19.94
1675,21.79,15.9,8.17,45.86,20.11
1676,18.43,16.6,8.04,43.08,19.5
1677,24.12,15.63,8.28,48.03,23.16
1678,24.14,15.59,8.21,47.94,21.06
1679,25.01,15.3,8.2,48.5,20.43
1680,18.39,15.73,8.08,42.19,22.19
1681,22.34,15.91,8.21,46.47,20.66
1682,23.48,16.25,8.21,47.94,20.01
1683,23.86,16.3,8.2,48.36,21.7
1684,20.31,15.93,8.05,44.29,22.34
1685,26.31,16.22,8.26,50.78,20.93
1686,26.44,16.24,8.34,51.01,21.52
1687,22.36,16.06,8.19,46.61,22.67
1688,25.58,16.13,8.27,49.97,20.41
1689,22.55,15.88,8.18,46.61,21.37
1690,23.35,15.52,8.16,47.03,22.22
1691,25.12,15.46,8.21,48.8,23.25
1692,23.53,16.07,8.24,47.85,20.84
1693,21.17,16.11,8.2,45.47,23.43
1694,20.81,16.07,8.03,44.92,19.94
1695,21.65,16.25,8.08,45.99,23
1696,25.16,16.12,8.26,49.54,20.93
1697,24.61,15.15,8.2,47.95,20.4
1698,25.66,15.91,8.32,49.88,22.44
1699,23.53,16.03,8.24,47.81,20.65
1700,21.4,16.13,8.08,45.61,22.68
1701,24.05,15.7,8.19,47.94,23.41
1702,22.64,15.72,8.16,46.52,21.36
1703,22.15,16.01,8.17,46.33,18.75
1704,26.59,15.65,8.22,50.46,21.85
1705,24.41,15.64,8.15,48.21,23.17
1706,19.08,15.87,8.14,43.09,20.1
1707,20.42,15.32,8.16,43.91,20.31
1708,23.56,15.93,8.2,47.69,21.78
1709,27.65,16.08,8.35,52.08,20.26
1710,21.25,15.63,8.15,45.03,20.08
1711,22.78,15.59,8.21,46.59,22.84
1712,25.9,16.06,8.27,50.23,21.17
1713,22.73,16.21,8.18,47.12,22.17
1714,26.7,16.18,8.28,51.16,20.87
1715,26.23,16.25,8.32,50.79,21.15
1716,23.39,16.85,8.28,48.52,21.04
1717,25.39,15.41,8.22,49.02,20.2
1718,24.19,15.58,8.14,47.91,20.16
1719,23.89,15.86,8.25,48,21.89
1720,21.75,15.62,8.13,45.5,21.04
1721,21.69,15.93,8.14,45.77,21.02
1722,21.42,16.31,8.09,45.82,22.31
1723,20.88,16.22,8.19,45.28,22.49
1724,22.75,16.01,8.22,46.99,21.97
1725,20.58,15.82,8.09,44.49,22.07
1726,22.1,16.32,8.17,46.6,21.52
1727,25.2,16.96,8.28,50.43,20.07
1728,20.92,16.86,8.18,45.96,20.07
1729,22.68,16,8.24,46.92,22.32
1730,25.33,15.79,8.24,49.36,20.8
1731,24.44,15.73,8.24,48.41,19.6
1732,22.6,15.58,8.19,46.37,20.89
1733,25.74,15.86,8.28,49.88,22.79
1734,21.37,15.79,8.14,45.3,22.43
1735,21.71,16.13,8.16,46,21.38
1736,22.57,15.08,8.05,45.71,22.06
1737,24.22,15.56,8.24,48.02,21.19
1738,21.7,16.02,8.12,45.84,19.69
1739,24.9,16.48,8.22,49.6,21.1
1740,25.85,16.07,8.24,50.17,19.35
1741,22.08,15.83,8.22,46.13,20.91
1742,24.17,16.17,8.17,48.52,20.93
1743,24.52,16.51,8.29,49.32,20.47
1744,25.18,15.89,8.26,49.33,20.43
1745,19.54,15.69,8.05,43.29,22.3
1746,26.34,15.4,8.27,50.01,22.78
1747,28.16,15.49,8.22,51.87,22.13
1748,24.31,16.43,8.28,49.02,20.53
1749,21.31,16.22,8.18,45.71,22.86
1750,21.54,15.88,8.14,45.57,19.92
1751,25.7,15.81,8.27,49.77,20.06
1752,22.11,15.95,8.15,46.2,19.92
1753,27.24,16.16,8.32,51.71,21.18
1754,26.96,15.59,8.27,50.82,21.52
1755,25.68,15.91,8.32,49.9,22.48
1756,27.32,15.99,8.24,51.55,19.63
1757,21.69,16.6,8.19,46.48,20.56
1758,23.21,16.16,8.2,47.57,21.22
1759,23.77,15.95,8.25,47.96,20.78
1760,23.35,16.25,8.24,47.83,21
1761,27.26,15.98,8.33,51.56,20.05
1762,20.63,15.48,8.17,44.28,20.56
1763,20.51,15.75,8.11,44.37,19.93
1764,21.04,15.99,8.25,45.27,21.03
1765,25.78,15.94,8.29,50.01,23.46
1766,21.01,15.54,8.09,44.64,20.58
1767,23.66,15.22,8.18,47.06,22.6
1768,23.71,16.41,8.18,48.31,21.95
1769,21.67,15.85,8.18,45.7,21.18
1770,23.13,16.67,8.19,47.99,21.73
1771,26.03,15.69,8.24,49.96,21.5
1772,22.98,15.79,8.21,46.98,21.42
1773,22.67,16.05,8.22,46.94,20.93
1774,23.82,15.63,8.22,47.67,22.78
1775,24.55,15.7,8.2,48.45,20.54
1776,23.73,15.45,8.19,47.37,22.28
1777,24.67,15.28,8.13,48.08,22.03
1778,22.78,15.91,8.23,46.93,20.51
1779,22.33,16,8.12,46.45,21.24
1780,24.44,15.76,8.25,48.44,20.55
1781,25.84,15.88,8.31,50.03,21.52
1782,26.24,16.05,8.3,50.59,20.99
1783,24.61,16.33,8.28,49.22,20.91
1784,24.79,16.19,8.25,49.24,21.15
1785,21.47,15.17,8.17,44.82,21.36
1786,23.47,16.59,8.3,48.36,21.11
1787,22.17,15.62,8.19,45.99,21.65
1788,25.15,15.6,8.11,48.86,21.72
1789,24.92,15.34,8.23,48.48,22.07
1790,23.16,15.37,8.14,46.68,22.11
1791,23.74,16.08,8.17,47.98,22.07
1792,23.35,15.75,8.27,47.37,19.67
1793,25.67,15.94,8.24,49.85,21.92
1794,22.75,15.43,8.17,46.35,21.99
1795,23.74,16.26,8.18,48.18,21.28
1796,25.06,14.82,8.18,48.06,20.33
1797,25.35,16,8.24,49.59,21.41
1798,21.17,15.86,8.04,45.08,22.36
1799,26.13,15.35,8.24,49.72,20.49
1800,26.4,16.35,8.31,51.06,22.02
1801,24.28,16.17,8.21,48.66,20.52
1802,21.28,16.31,8.2,45.79,20.54
1803,23.37,15.66,8.26,47.29,21.48
1804,23.59,16.08,8.18,47.85,20.59
1805,25.99,15.85,8.19,50.03,23.68
1806,23.89,16.75,8.32,48.96,20.92
1807,23.31,16.62,8.21,48.14,22.03
1808,22.13,15.9,8.12,46.15,22.42
1809,23.72,15.67,8.3,47.69,21.49
1810,18.52,16.83,8.11,43.46,20.28
1811,26.18,16.18,8.34,50.7,21.78
1812,20.1,16.53,8.12,44.75,20.24
1813,23.8,15.66,8.26,47.72,21.69
1814,21.17,15.62,8.18,44.98,21.02
1815,22.89,15.57,8.24,46.7,18.52
1816,21.28,15.92,8.09,45.28,21.89
1817,23.88,16.22,8.27,48.37,23
1818,19.78,15.96,8.13,43.87,20.7
1819,21.43,15.65,8.1,45.18,19.97
1820,21.54,16.2,8.17,45.91,20.85
1821,22.35,15.76,8.23,46.35,21.53
1822,23.63,16.03,8.22,47.88,19.94
1823,23.08,16.31,8.22,47.61,20.94
1824,25.8,15.78,8.28,49.86,20.1
1825,21.95,15.89,8.16,46,20.24
1826,26.81,15.66,8.23,50.7,20.92
1827,20.37,15.61,8.11,44.09,20.51
1828,27.17,15.74,8.34,51.26,19.91
1829,20.36,15.49,8.1,43.95,21.6
1830,25.24,16.37,8.29,49.9,21.83
1831,23.82,15.64,8.17,47.62,20.15
1832,24.68,15.85,8.23,48.75,21.34
1833,22.36,15.73,8.21,46.31,21.09
1834,22.23,16.23,8.16,46.62,21.65
1835,21.95,16.11,8.11,46.17,20.01
1836,23.88,16.28,8.21,48.37,20.82
1837,21.62,15.19,8.18,44.99,21.46
1838,24.82,16.26,8.33,49.42,22.51
1839,23.88,16.46,8.3,48.64,20.77
1840,21.84,15.79,8.12,45.75,21.94
1841,24.8,16.53,8.22,49.54,21.85
1842,27.41,15.82,8.33,51.56,21.59
1843,23.34,16.16,8.25,47.75,22.06
1844,18.97,15.42,8.09,42.49,22.45
1845,24.83,15.46,8.24,48.53,22.35
1846,24.56,16.41,8.18,49.15,21.38
1847,20.18,16.38,8.13,44.69,19.6
1848,19.47,15.75,8.12,43.35,20.47
1849,23.19,16.44,8.27,47.91,20.03
1850,22.41,16.46,8.18,47.05,20.08
1851,20.77,16.36,8.12,45.25,20.39
1852,26.38,16.32,8.21,50.92,20.73
1853,23.76,16.26,8.22,48.24,21.54
1854,21.24,16.26,8.14,45.64,21.56
1855,22.13,15.97,8.21,46.3,21.88
1856,25.07,15.83,8.35,49.26,21.51
1857,25.39,16.13,8.26,49.78,21.31
1858,24.29,15.88,8.26,48.43,21.65
1859,26.45,15.98,8.2,50.64,20.64
1860,21.32,15.98,8.14,45.44,20.63
1861,22.16,15.68,8.15,45.98,20.72
1862,25.76,15.96,8.35,50.07,21.46
1863,24.88,15.97,8.28,49.14,21.5
1864,25.72,15.51,8.24,49.47,21.49
1865,22.45,15.57,8.18,46.21,21.06
1866,25.78,16.09,8.29,50.16,21.47
1867,21.09,15.37,8.12,44.58,20.4
1868,24.16,16.03,8.26,48.46,19.7
1869,20.39,15.57,8.14,44.1,20.15
1870,20.76,15.59,8.12,44.46,19.12
1871,23.93,15.48,8.25,47.66,22.79
1872,23.34,15.43,8.26,47.03,21
1873,24.27,15.63,8.17,48.06,22.45
1874,22.56,15.8,8.16,46.53,21.36
1875,19.08,15.81,8.09,42.98,20.95
1876,27.35,16.22,8.28,51.85,19.69
1877,24.82,15.63,8.28,48.73,21.53
1878,22.55,16.48,8.24,47.26,21.2
1879,22.9,16.24,8.21,47.36,20.2
1880,21.32,15.8,8.09,45.2,19.73
1881,24.57,16.07,8.24,48.87,22.58
1882,24.45,15.5,8.24,48.19,21.09
1883,20.9,16.78,8.19,45.86,21.85
1884,26.73,15.6,8.35,50.68,20.92
1885,23.58,16,8.16,47.75,21.49
1886,26.17,15.75,8.32,50.23,21.46
1887,24.95,15.55,8.22,48.72,23.53
1888,23.77,15.64,8.24,47.66,21.1
1889,25.89,16.01,8.27,50.16,21.48
1890,25.65,15.79,8.29,49.73,21.53
1891,24.26,15.73,8.16,48.16,20.94
1892,21.01,16.36,8.15,45.51,21.67
1893,21.44,16.31,8.13,45.88,24.23
1894,20.88,17,8.21,46.09,21.01
1895,22.79,15.05,8.22,46.07,21.42
1896,20.73,15.64,8.1,44.47,21.8
1897,21.59,15.77,8.18,45.55,20.76
1898,24.16,16,8.22,48.38,20.82
1899,21.52,16.15,8.13,45.8,21.68
1900,22.79,15.61,8.25,46.65,21.74
1901,23.77,16.51,8.22,48.5,20.82
1902,23.47,16.24,8.22,47.92,21.55
1903,23.62,15.56,8.16,47.34,23.05
1904,21.94,15.71,8.18,45.83,19.68
1905,24.94,16.12,8.31,49.37,20.31
1906,25.99,15.94,8.23,50.16,20.17
1907,22.52,16.31,8.29,47.12,22.25
1908,21.57,16.02,8.22,45.8,21.26
1909,24.07,15.76,8.22,48.06,19.81
1910,22.18,15.67,8.19,46.03,22.43
1911,24.08,15.83,8.18,48.08,20.55
1912,25.92,15.85,8.32,50.09,22.23
1913,22.37,16.21,8.17,46.75,22.64
1914,24.67,15.87,8.34,48.89,20.45
1915,23.28,16.03,8.24,47.55,20.46
1916,21.34,15.18,8.19,44.71,20.65
1917,23.33,16,8.17,47.5,22.14
1918,20.59,15.47,8.05,44.11,19.94
1919,24.06,15.89,8.26,48.21,21.73
1920,24.14,15.95,8.22,48.31,20.44
1921,21.13,15.7,8.13,44.96,21.06
1922,19.93,16.05,8.16,44.14,21.38
1923,21.36,16.03,8.12,45.51,20.83
1924,27.76,15.49,8.36,51.61,19.8
1925,23.4,15.78,8.2,47.38,22.15
1926,22.79,15.92,8.16,46.87,20.89
1927,19.05,15.4,8.14,42.59,21.8
1928,21.81,15.77,8.09,45.67,20.64
1929,22.19,15.87,8.17,46.24,21.52
1930,22.18,16.57,8.2,46.94,21.07
1931,18.41,15.49,8.11,42.01,20.73
1932,23.46,16,8.23,47.69,21.65
1933,23.68,15.36,8.14,47.18,20.11
1934,24.95,14.91,8.21,48.06,21.21
1935,23.35,15.79,8.19,47.33,21.41
1936,22.86,15.83,8.16,46.85,22.22
1937,21.5,16.02,8.18,45.7,20.92
1938,20.89,16.09,8.07,45.04,20.02
1939,22.07,15.7,8.21,45.98,22.86
1940,24.07,15.24,8.21,47.52,20.13
1941,21.07,14.94,8.14,44.16,21.93
1942,25.43,16.33,8.21,49.97,22.46
1943,23.62,16.06,8.23,47.91,21.84
1944,20.54,16.54,8.13,45.21,22.07
1945,28.97,15.91,8.33,53.22,20.83
1946,24.05,16.27,8.22,48.55,20.38
1947,22.98,15.78,8.22,46.99,20.54
1948,24.75,15.91,8.24,48.9,22.01
1949,23.57,16.26,8.18,48.01,20.9
1950,23.57,16.75,8.23,48.55,20.07
1951,21.63,16.01,8.11,45.76,22.51
1952,23.52,15.82,8.24,47.57,21.67
1953,21.39,16.2,8.19,45.77,19.55
1954,24.1,15.54,8.22,47.86,22.08
1955,23.07,16.09,8.13,47.29,21.64
1956,26.48,16.31,8.26,51.04,20.68
1957,20,16.06,8.17,44.23,22.26
1958,26.02,16.35,8.29,50.66,20.31
1959,21.09,16.05,8.16,45.3,19.86
1960,20.13,16.33,8.13,44.59,20.45
1961,21.35,15.93,8.15,45.43,19.78
1962,25.26,15.78,8.19,49.23,19.88
1963,26.39,16.11,8.2,50.7,20.33
1964,22.61,16.16,8.21,46.98,19.91
1965,22.8,16.1,8.23,47.14,20.64
1966,21.51,16.24,8.14,45.89,20.73
1967,23.55,15.84,8.24,47.64,21.09
1968,22.69,15.97,8.19,46.86,20.3
1969,22.83,15.52,8.13,46.48,20.73
1970,23.56,15.92,8.28,47.76,20.09
1971,24.53,15.85,8.17,48.55,22.07
1972,22.5,16.77,8.18,47.45,22.04
1973,21.81,16.63,8.2,46.65,21.21
1974,22.62,15.82,8.19,46.64,22.96
1975,21.24,15.5,8.1,44.85,22.47
1976,24.35,16.34,8.22,48.91,19.86
1977,21.77,15.96,8.17,45.9,19.38
1978,23.07,16.29,8.17,47.53,21.15
1979,24.42,15.69,8.24,48.35,20.98
1980,21.42,15.39,8.2,45.01,20.37
1981,24.66,15.64,8.25,48.55,20.17
1982,25.01,15.97,8.25,49.22,20.13
1983,19.06,15.91,8.07,43.04,23.18
1984,24.47,16.26,8.27,49.01,21.14
1985,22.88,15.22,8.22,46.32,21.61
1986,23.3,16.21,8.21,47.72,20.5
1987,23.29,15.91,8.22,47.42,20.59
1988,24.14,16.13,8.21,48.48,20.57
1989,25.78,15.39,8.13,49.3,21.88
1990,22.72,16.32,8.23,47.27,21.72
